aX,aY,aZ,gX,gY,gZ
-0.355,-0.518,-0.569,-130.432,12.756,-5.127
-0.348,-0.500,-0.541,-143.066,16.235,-5.798
-0.341,-0.507,-0.482,-157.349,18.066,-8.728
-0.323,-0.519,-0.411,-171.509,19.348,-13.611
-0.310,-0.542,-0.367,-181.763,21.912,-20.569
-0.314,-0.509,-0.247,-185.242,26.672,-29.114
-0.349,-0.365,-0.155,-182.007,38.635,-34.851
-0.398,-0.297,-0.091,-172.241,50.232,-33.508
-0.451,-0.270,-0.024,-165.649,60.059,-25.757
-0.495,-0.235,0.008,-166.809,72.571,-12.329
-0.503,-0.261,0.062,-173.523,82.703,3.296
-0.472,-0.296,0.123,-184.570,88.623,18.982
-0.433,-0.328,0.212,-195.312,91.919,30.396
-0.374,-0.377,0.284,-202.087,96.008,34.729
-0.306,-0.416,0.334,-205.322,102.478,32.532
-0.282,-0.430,0.422,-204.529,110.107,24.475
-0.265,-0.420,0.495,-197.632,121.216,15.564
-0.280,-0.423,0.531,-187.805,130.981,10.254
-0.295,-0.332,0.579,-179.993,134.277,13.184
-0.321,-0.258,0.597,-173.157,136.475,22.705
-0.313,-0.089,0.852,-171.021,134.583,39.307
-0.290,0.109,1.012,-177.917,126.770,60.242
-0.284,0.094,1.123,-186.707,113.892,83.313
-0.217,-0.050,1.294,-193.787,102.722,104.370
-0.106,-0.199,1.397,-203.369,94.360,117.615
-0.026,-0.319,1.563,-206.970,89.661,119.873
0.080,-0.487,1.725,-200.928,90.759,115.112
0.160,-0.643,1.760,-189.941,97.656,101.257
0.240,-0.783,1.677,-176.636,107.361,74.524
0.316,-0.827,1.568,-171.448,112.061,39.063
0.303,-0.820,1.463,-180.176,111.267,8.728
0.242,-0.937,1.229,-191.711,101.563,7.263
0.069,-0.925,1.458,-199.402,76.721,44.189
-0.103,-0.726,1.570,-231.812,74.951,97.900
-0.033,-0.393,1.605,-276.001,101.013,145.325
0.083,-0.134,1.632,-295.593,126.709,178.101
0.125,0.110,1.753,-286.133,141.663,193.115
0.382,0.376,1.094,-259.827,157.227,178.162
0.617,0.152,1.054,-209.045,104.980,147.949
0.241,0.277,1.159,-153.198,49.316,134.949
0.249,0.075,1.446,-130.371,16.113,104.370
0.313,0.148,1.377,-133.179,11.047,91.064
0.281,0.149,1.187,-134.583,13.184,88.135
0.322,0.078,1.162,-117.249,0.305,77.698
0.315,0.165,1.079,-88.501,-8.728,72.144
0.345,0.210,0.917,-73.792,-22.034,54.810
0.314,0.203,0.995,-50.598,-36.621,39.490
0.235,0.117,1.124,-38.208,-32.898,22.095
0.273,0.131,1.298,-31.311,-9.277,5.981
0.278,0.166,1.253,-25.757,21.973,-8.789
0.330,0.093,1.191,-13.367,41.016,-23.010
0.349,0.024,0.976,1.587,51.331,-36.682
0.327,0.054,0.519,13.977,42.114,-45.959
0.251,0.123,0.565,33.813,-12.268,-44.861
0.139,0.176,0.888,50.781,-85.083,-40.405
-0.005,0.145,0.965,52.063,-124.756,-41.321
-0.178,-0.098,1.079,53.162,-147.278,-43.518
-0.210,-0.138,1.237,50.293,-148.682,-33.997
-0.202,-0.115,1.475,46.265,-123.962,-22.644
-0.338,-0.338,1.381,42.542,-78.674,-20.630
-0.246,-0.015,1.460,13.733,-23.437,-13.977
-0.079,-0.210,1.106,-3.845,34.851,-18.982

-0.839,-0.476,-1.958,62.073,-93.689,-48.157
-0.901,-0.524,-1.866,23.254,-135.681,-36.194
-0.938,-0.544,-1.784,-9.094,-157.166,-17.090
-0.948,-0.645,-1.725,-23.621,-146.118,-0.061
-0.906,-0.756,-1.602,-34.119,-105.164,10.681
-0.808,-0.757,-1.411,-49.744,-45.776,18.127
-0.703,-0.712,-1.131,-63.171,9.094,24.353
-0.564,-0.688,-0.906,-72.571,50.171,30.457
-0.457,-0.779,-0.695,-81.543,74.036,35.217
-0.305,-0.825,-0.539,-91.492,81.787,39.917
-0.205,-0.810,-0.402,-100.769,71.350,40.771
-0.168,-0.836,-0.298,-106.384,49.683,35.217
-0.134,-0.813,-0.264,-107.788,29.968,26.794
-0.160,-0.789,-0.278,-108.826,15.137,17.212
-0.238,-0.765,-0.290,-108.948,3.113,9.033
-0.276,-0.727,-0.330,-109.558,-1.831,4.272
-0.312,-0.714,-0.359,-111.572,0.977,0.305
-0.314,-0.693,-0.389,-116.333,11.719,-3.113
-0.284,-0.690,-0.406,-126.770,26.733,-6.104
-0.242,-0.708,-0.388,-139.465,37.415,-8.057
-0.185,-0.701,-0.333,-151.489,44.556,-9.094
-0.162,-0.618,-0.256,-162.659,48.889,-11.536
-0.180,-0.503,-0.162,-169.800,50.171,-12.939
-0.193,-0.414,-0.027,-173.035,47.852,-13.367
-0.216,-0.365,0.056,-177.490,46.387,-16.052
-0.265,-0.228,0.124,-179.016,45.898,-19.348
-0.417,-0.128,0.312,-172.668,43.091,-15.686
-0.448,-0.136,0.406,-171.692,47.852,-7.446
-0.428,-0.159,0.441,-177.795,56.213,4.883
-0.371,-0.170,0.483,-184.509,56.274,17.883
-0.301,-0.258,0.574,-191.162,48.828,25.574
-0.209,-0.377,0.598,-200.195,44.067,26.428
-0.118,-0.457,0.643,-207.275,39.734,21.057
-0.051,-0.532,0.699,-209.412,36.316,9.216
0.022,-0.542,0.687,-208.069,35.828,-6.470
0.022,-0.422,0.700,-199.158,33.447,-21.851
-0.141,-0.234,0.793,-180.420,19.653,-26.733
-0.289,-0.088,0.965,-162.048,-1.587,-20.142
-0.336,0.008,1.106,-152.039,-12.939,-11.169
-0.452,0.054,1.267,-148.804,-8.606,-0.977
-0.488,0.021,1.318,-147.217,6.104,10.742
-0.395,-0.079,1.208,-151.367,28.381,16.541
-0.313,-0.196,1.125,-154.114,42.664,17.517
-0.251,-0.280,1.075,-150.208,44.922,13.000
-0.212,-0.401,1.087,-145.081,46.875,2.991
-0.154,-0.386,1.048,-142.822,53.162,-7.202
-0.081,-0.298,1.029,-136.719,57.434,-14.160
-0.014,-0.200,1.190,-120.178,57.373,-14.160
0.010,0.085,1.336,-105.286,62.073,-9.033
-0.274,0.246,1.598,-88.684,58.167,3.235
-0.459,0.246,1.999,-70.923,40.649,29.602
-0.360,0.171,2.168,-71.716,40.894,61.218
-0.150,-0.021,2.094,-89.783,58.289,80.933
0.092,-0.226,1.862,-106.873,62.866,80.566
0.205,-0.419,1.763,-109.924,35.034,66.223
0.197,-0.491,1.708,-99.915,-7.629,47.607
-0.038,-0.436,1.771,-84.778,-46.631,26.672
0.212,-0.390,1.011,-70.374,-63.965,2.502
0.018,-0.465,1.316,-52.002,-124.084,-12.390
-0.222,-0.268,1.212,-33.081,-122.009,-3.723
-0.149,-0.241,1.018,-27.222,-90.210,-9.521
-0.091,-0.251,0.853,-21.118,-49.744,-16.541
-0.132,-0.166,0.770,-18.677,-16.052,-9.521
-0.203,0.012,0.763,-23.071,8.728,2.136
-0.203,0.097,0.831,-31.555,25.818,6.592
-0.207,0.049,0.939,-41.260,34.241,10.986
-0.192,-0.020,1.078,-51.575,39.734,15.686
-0.182,-0.125,1.202,-59.998,50.720,10.986
-0.808,-0.664,3.022,-45.349,65.186,6.470
-0.231,-0.101,3.286,6.226,148.193,8.240
0.469,0.086,1.289,-12.512,215.698,-3.235
0.203,0.007,0.966,-12.817,100.586,-16.602
0.127,-0.571,0.789,35.522,12.756,-42.847
0.036,-0.439,0.422,62.805,-1.770,-21.179
0.017,-0.056,0.173,31.555,-12.329,-0.610
-0.038,-0.217,0.475,10.254,-43.518,-17.456
-0.150,-0.285,0.628,3.235,-38.330,-20.447
-0.293,-0.196,0.790,-6.714,-17.273,-5.066
-0.271,-0.210,1.045,-10.315,-1.282,2.747
-0.244,-0.186,1.405,-7.812,1.709,4.272
-0.249,-0.202,1.542,-1.221,9.155,-2.075
-0.155,-0.163,1.189,-2.625,27.161,-8.606
-0.152,-0.175,0.854,-3.540,23.315,-13.611
-0.171,-0.185,0.734,1.709,1.953,-12.207
-0.170,-0.226,0.727,3.235,-15.320,-8.972
-0.193,-0.238,0.879,3.296,-25.208,-2.563
-0.184,-0.214,0.993,1.465,-21.973,2.136
-0.167,-0.214,1.037,-0.793,-14.648,2.258
-0.175,-0.198,1.023,-1.282,-7.507,2.380
-0.150,-0.189,0.990,-3.479,-1.892,1.648
-0.121,-0.195,0.948,-6.897,0.916,-0.183
-0.104,-0.193,0.934,-9.766,-0.854,-1.038
-0.121,-0.189,0.951,-8.911,-5.310,-0.854
-0.137,-0.198,0.967,-6.287,-10.376,-0.305
-0.139,-0.228,0.963,-3.967,-14.160,0.244
-0.122,-0.222,0.951,-2.563,-15.015,1.404
-0.138,-0.193,0.961,-2.502,-12.878,1.648
-0.157,-0.170,0.984,-2.075,-7.935,1.221
-0.156,-0.170,0.991,-1.221,-1.831,0.427
-0.137,-0.177,0.978,-0.122,3.296,-0.305
-0.126,-0.184,0.965,0.854,4.944,-1.160
-0.132,-0.170,0.946,1.587,2.991,-1.953
-0.156,-0.170,0.950,1.648,-1.038,-2.197
-0.162,-0.166,0.948,0.732,-4.517,-1.587
-0.168,-0.157,0.955,-0.610,-7.202,-0.427
-0.174,-0.169,0.967,-0.732,-7.568,0.488
-0.166,-0.184,0.966,-1.221,-5.554,0.244
-0.167,-0.186,0.968,-1.709,-3.540,-0.610
-0.180,-0.190,0.960,-1.038,-2.014,-1.160
-0.177,-0.201,0.927,-1.282,-0.671,-1.099
-0.172,-0.194,0.928,-2.014,-0.916,-0.366
-0.167,-0.201,0.959,-1.526,-2.380,0.366
-0.155,-0.199,0.970,-0.488,-2.502,0.671
-0.153,-0.187,0.966,0.000,-2.686,0.671
-0.159,-0.180,0.976,0.305,-3.967,0.427
-0.165,-0.181,0.976,-0.122,-5.066,0.122
-0.161,-0.174,0.969,-0.671,-4.700,0.549
-0.151,-0.181,0.963,-1.160,-4.089,0.610
-0.143,-0.191,0.958,-1.282,-3.662,0.183

0.177,-0.309,2.368,49.194,72.449,47.302
0.239,-0.275,2.419,64.209,50.964,34.729
0.252,-0.180,2.453,88.135,26.917,26.001
0.221,-0.091,2.435,117.859,6.287,23.193
0.263,-0.023,2.242,143.372,-3.662,22.888
0.310,0.112,1.988,163.696,-12.695,17.456
0.218,0.158,1.915,183.777,-28.992,11.414
0.207,0.194,1.783,194.153,-41.992,11.719
0.233,0.240,1.657,197.388,-50.110,13.977
0.216,0.348,1.629,204.041,-57.251,15.564
0.185,0.309,1.661,215.088,-62.744,16.235
0.231,0.151,1.589,220.520,-60.913,12.573
0.308,0.099,1.402,217.407,-51.514,3.967
0.325,0.101,1.327,218.567,-51.453,-6.042
0.302,0.015,1.246,220.032,-60.791,-14.954
0.328,-0.013,1.118,220.032,-68.970,-21.667
0.262,0.121,1.061,229.065,-72.815,-26.917
0.184,0.156,0.920,246.338,-72.876,-30.090
0.147,0.056,0.761,256.836,-72.266,-27.466
0.109,-0.138,0.599,254.089,-66.223,-28.076
0.037,-0.275,0.414,242.920,-61.279,-33.447
-0.048,-0.391,0.386,239.929,-65.735,-33.997
-0.065,-0.511,0.314,238.403,-66.101,-29.724
-0.071,-0.586,0.129,234.436,-57.617,-29.175
-0.110,-0.582,0.025,238.770,-48.645,-29.602
-0.089,-0.457,-0.092,243.713,-32.166,-29.114
-0.009,-0.354,-0.336,238.342,-13.611,-32.166
-0.021,-0.360,-0.511,226.501,-14.709,-40.344
-0.127,-0.251,-0.582,217.773,-25.269,-45.532
-0.321,-0.143,-0.590,213.379,-29.602,-47.546
-0.452,-0.181,-0.768,205.444,-24.231,-49.927
-0.485,-0.232,-0.924,191.223,-17.639,-48.157
-0.529,-0.287,-1.020,173.096,-15.625,-40.283
-0.543,-0.342,-1.141,149.658,-18.372,-34.241
-0.519,-0.387,-1.235,133.179,-28.931,-30.762
-0.499,-0.408,-1.370,122.131,-43.762,-27.466
-0.455,-0.370,-1.658,106.567,-60.486,-27.954
-0.562,-0.287,-1.922,97.168,-80.322,-29.358
-0.773,-0.423,-2.087,88.501,-92.834,-35.339
-0.883,-0.514,-2.215,67.749,-79.529,-33.203
-0.915,-0.546,-2.114,34.119,-53.711,-22.278
-0.824,-0.631,-1.860,-3.174,-25.391,-8.240
-0.693,-0.679,-1.552,-33.264,2.625,5.798
-0.588,-0.722,-1.271,-55.603,25.208,15.015
-0.531,-0.772,-1.000,-73.181,36.682,19.043
-0.475,-0.815,-0.783,-83.557,41.138,23.987
-0.379,-0.847,-0.638,-90.332,41.382,29.175
-0.288,-0.890,-0.543,-94.788,35.950,31.799
-0.221,-0.937,-0.477,-98.694,26.611,30.518
-0.161,-0.970,-0.440,-100.342,18.005,25.391
-0.099,-0.974,-0.437,-101.074,13.672,17.212
-0.076,-0.895,-0.448,-101.440,11.780,7.690
-0.103,-0.767,-0.454,-103.027,12.329,-1.221
-0.157,-0.698,-0.453,-106.934,15.991,-6.531
-0.130,-0.695,-0.475,-115.723,20.752,-7.507
-0.065,-0.753,-0.491,-130.981,21.179,-8.911
-0.007,-0.765,-0.422,-147.766,15.503,-15.076
0.022,-0.751,-0.332,-159.851,10.925,-28.198
0.036,-0.586,-0.235,-165.222,14.526,-46.387
-0.073,-0.346,-0.094,-163.940,26.306,-63.965
-0.248,-0.162,-0.001,-158.936,43.701,-75.684
-0.382,-0.131,0.008,-152.771,61.462,-74.585
-0.419,0.033,0.041,-150.330,76.416,-61.646
-0.498,-0.066,0.129,-146.912,83.435,-43.274
-0.489,-0.139,0.168,-157.227,90.942,-22.095
-0.384,-0.235,0.226,-181.396,95.093,2.869
-0.273,-0.400,0.320,-210.266,89.111,21.606
-0.173,-0.491,0.420,-233.521,79.468,26.733
-0.126,-0.575,0.516,-243.103,70.374,15.991
-0.101,-0.599,0.575,-237.610,66.406,-3.967
-0.039,-0.584,0.546,-223.694,69.885,-26.978
0.025,-0.365,0.505,-202.332,77.393,-41.931
0.009,0.046,0.531,-169.617,86.426,-43.823
-0.181,0.522,0.751,-131.042,89.355,-30.579
-0.548,0.899,1.231,-110.046,77.576,0.610
-0.744,0.819,1.771,-127.502,76.782,41.870
-0.398,0.412,1.604,-200.684,88.074,74.890
0.040,0.222,1.499,-273.682,54.443,99.548
0.062,0.044,1.902,-289.795,-19.287,108.459
0.075,-0.168,2.191,-264.221,-59.265,94.055
0.184,-0.293,2.292,-206.848,-39.246,69.824
0.354,-0.415,2.132,-140.686,21.790,41.870
0.510,-0.483,1.762,-93.140,84.839,14.648
0.510,-0.439,1.479,-66.345,116.028,-3.906
0.387,-0.234,1.433,-53.162,120.422,-8.118
0.177,0.044,1.605,-56.763,115.112,2.502
0.076,0.058,1.745,-85.632,105.835,15.259
0.337,0.016,1.743,-122.681,78.064,26.855
0.092,-0.034,1.544,-136.719,33.325,24.841
-0.101,-0.340,2.072,-122.009,-58.411,-1.160
-0.488,-0.361,2.141,-86.182,-97.290,-3.967
-0.432,-0.217,1.899,-61.157,-93.933,2.380
-0.349,-0.192,1.421,-28.564,-78.186,1.648
-0.313,-0.189,1.173,-3.479,-72.998,5.981
-0.257,-0.116,0.985,9.399,-59.143,13.306
-0.151,-0.149,0.859,8.118,-34.180,10.620
-0.019,-0.240,0.827,-2.502,-7.874,4.517
0.047,-0.294,0.852,-16.724,13.916,2.563
0.050,-0.242,0.995,-31.006,30.029,2.563
0.058,-0.215,1.104,-42.969,52.429,-3.906
0.025,-0.219,1.159,-48.035,70.923,-11.841
-0.006,-0.203,1.138,-45.105,80.200,-16.663
-0.009,-0.169,1.084,-40.527,83.496,-21.851
-0.033,-0.137,1.000,-34.912,76.233,-25.330
-0.119,-0.047,0.919,-32.227,64.941,-24.475
-0.114,-0.092,0.763,-37.598,44.006,-22.400
-0.147,-0.017,0.718,-39.856,0.916,-10.620
-0.217,-0.130,0.916,-40.466,-37.781,-10.620
-0.301,-0.226,1.083,-36.804,-48.584,-12.512
-0.417,-0.548,1.509,-29.541,-37.170,-6.409
-0.048,-0.359,1.828,-8.545,-36.621,12.390
-0.050,-0.074,1.817,0.977,-38.269,16.174
-0.107,-0.121,1.346,-9.094,-12.634,1.099
-0.029,-0.114,0.879,-16.663,26.611,-11.353
0.016,-0.063,0.749,-4.761,28.015,-7.629
0.020,-0.050,0.691,3.174,11.169,-1.160
0.012,-0.153,0.729,1.709,-0.061,-2.136
0.023,-0.193,0.768,-4.639,-0.732,-4.150
0.042,-0.211,0.853,-8.118,-3.357,-4.272

0.253,-0.257,2.321,72.205,50.781,39.429
0.291,-0.200,2.398,86.548,39.246,31.128
0.289,-0.159,2.363,103.027,29.480,20.508
0.357,-0.074,2.170,123.901,19.470,10.437
0.339,-0.026,2.030,153.381,0.488,4.211
0.274,-0.040,1.920,177.063,-27.588,-4.089
0.202,0.087,1.768,194.275,-44.067,-12.756
0.126,0.068,1.639,214.600,-55.237,-17.395
0.108,0.015,1.454,226.807,-62.561,-19.226
0.109,-0.013,1.309,231.689,-66.833,-21.423
0.082,-0.056,1.282,231.934,-66.406,-23.865
0.073,-0.044,1.189,223.511,-60.913,-24.475
0.076,-0.115,1.158,212.219,-59.387,-23.315
0.099,-0.045,1.148,205.017,-61.340,-19.409
0.097,0.148,1.158,210.144,-59.631,-17.395
0.123,0.016,1.131,225.525,-53.040,-17.517
0.209,-0.190,0.990,226.501,-44.800,-20.020
0.267,-0.243,0.825,214.661,-43.152,-26.550
0.209,-0.107,0.817,213.562,-51.575,-35.461
0.098,-0.039,0.807,221.436,-53.101,-42.480
0.042,0.031,0.733,227.295,-43.823,-42.725
0.050,-0.062,0.704,231.079,-35.034,-36.560
0.137,-0.252,0.640,222.168,-28.992,-32.776
0.186,-0.293,0.555,206.177,-28.870,-40.955
0.068,-0.180,0.574,205.383,-38.696,-54.688
-0.020,-0.187,0.531,217.407,-50.659,-61.951
-0.063,-0.233,0.280,224.609,-51.758,-65.186
-0.110,-0.239,-0.021,229.187,-46.448,-67.810
-0.196,-0.257,-0.238,228.699,-47.546,-70.313
-0.283,-0.297,-0.428,220.337,-51.758,-69.092
-0.350,-0.325,-0.577,208.069,-55.725,-64.575
-0.402,-0.307,-0.720,196.167,-58.960,-60.242
-0.471,-0.306,-0.847,190.308,-59.326,-55.176
-0.530,-0.365,-1.009,186.279,-54.810,-47.852
-0.536,-0.446,-1.206,174.805,-47.913,-44.189
-0.549,-0.510,-1.360,157.654,-48.157,-43.762
-0.561,-0.524,-1.520,139.221,-58.228,-46.143
-0.596,-0.507,-1.653,121.460,-78.003,-49.866
-0.655,-0.469,-1.820,101.196,-106.445,-50.049
-0.711,-0.466,-1.933,73.364,-141.479,-45.593
-0.797,-0.414,-1.944,40.527,-174.805,-36.377
-0.850,-0.417,-1.992,16.846,-181.580,-22.278
-0.830,-0.492,-2.004,2.808,-151.794,-9.094
-0.775,-0.600,-1.896,-16.357,-99.304,-0.671
-0.697,-0.649,-1.650,-41.748,-43.091,7.385
-0.583,-0.660,-1.355,-64.209,3.662,15.930
-0.471,-0.716,-1.120,-77.698,37.415,21.362
-0.359,-0.755,-0.931,-84.351,59.448,22.278
-0.275,-0.760,-0.796,-90.393,69.031,19.348
-0.227,-0.763,-0.707,-96.924,62.317,15.625
-0.196,-0.760,-0.616,-102.722,44.922,11.658
-0.172,-0.744,-0.582,-106.873,30.518,5.554
-0.153,-0.734,-0.586,-109.802,23.376,-2.502
-0.153,-0.681,-0.604,-113.708,19.531,-11.414
-0.185,-0.672,-0.641,-120.911,15.747,-18.799
-0.194,-0.656,-0.657,-131.470,13.184,-22.339
-0.184,-0.650,-0.635,-143.250,16.663,-25.269
-0.184,-0.538,-0.574,-154.114,29.114,-30.701
-0.211,-0.460,-0.520,-161.499,45.410,-35.522
-0.219,-0.432,-0.473,-168.640,58.838,-36.560
-0.206,-0.426,-0.374,-176.392,67.566,-35.950
-0.179,-0.445,-0.282,-183.350,74.768,-38.391
-0.147,-0.408,-0.205,-186.157,81.970,-45.044
-0.174,-0.301,-0.128,-183.289,88.135,-53.406
-0.289,-0.112,-0.047,-178.162,90.393,-58.472
-0.422,0.049,0.035,-174.377,87.830,-53.467
-0.513,0.164,0.110,-172.424,85.205,-36.011
-0.512,0.161,0.190,-177.185,83.008,-10.742
-0.414,0.051,0.248,-199.280,86.182,12.756
-0.199,-0.020,0.382,-228.210,96.497,27.771
-0.036,-0.132,0.533,-251.770,110.046,26.978
-0.078,-0.167,0.586,-264.099,121.582,10.803
-0.147,0.046,0.756,-252.441,125.854,-1.282
-0.218,0.299,1.031,-231.506,121.948,1.282
-0.238,0.549,1.298,-217.773,120.300,14.343
-0.260,0.813,1.726,-194.946,117.126,36.682
-0.305,0.588,2.332,-172.852,112.122,61.707
-0.082,0.226,2.392,-174.988,133.545,79.285
0.271,0.068,2.060,-186.890,151.733,84.351
0.354,0.022,2.042,-184.814,109.375,76.111
0.278,-0.098,2.307,-165.833,39.001,65.552
0.255,-0.172,2.453,-149.170,-1.892,54.504
0.305,-0.263,2.367,-129.272,-3.052,38.208
0.367,-0.444,2.180,-99.243,9.460,20.569
0.403,-0.612,1.877,-75.256,29.053,3.601
0.300,-0.667,1.679,-64.941,42.969,-14.099
-0.282,-0.522,1.835,-64.087,44.312,-33.508
0.303,-0.321,1.099,-66.284,57.861,-46.082
-0.261,-0.452,2.072,-62.439,-14.893,-39.063
-0.307,-0.102,2.063,-56.885,-4.822,-15.442
-0.000,0.188,2.138,-60.974,20.325,-22.888
-0.238,-0.142,1.728,-32.776,43.762,-56.519
-0.431,-0.270,1.429,-22.949,34.485,-57.678
-0.293,-0.143,1.243,-22.095,-2.502,-28.992
-0.183,-0.221,1.076,-14.099,-38.879,-19.043
-0.196,-0.267,0.932,-3.845,-63.904,-14.832
-0.180,-0.273,0.814,5.005,-72.327,-8.362
-0.111,-0.316,0.690,9.827,-55.908,-6.042
-0.069,-0.311,0.536,8.606,-30.029,-3.357
-0.036,-0.289,0.471,1.587,-6.287,-5.432
-0.036,-0.318,0.522,-9.460,10.681,-9.521
-0.037,-0.325,0.562,-21.240,25.024,-11.353
-0.011,-0.287,0.561,-30.884,34.668,-14.099
-0.019,-0.224,0.627,-34.851,31.006,-18.311
-0.092,-0.182,0.692,-36.926,19.653,-22.156
-0.171,-0.174,0.732,-40.100,6.409,-22.949
-0.232,-0.166,0.765,-44.250,-4.639,-19.592
-0.280,-0.166,0.804,-46.753,-12.573,-14.404
-0.351,-0.150,0.857,-49.133,-15.625,-10.681
-0.306,-0.172,0.788,-53.467,-20.447,-11.108
-0.416,-0.168,0.942,-54.138,-38.269,-6.653
-0.453,-0.116,1.069,-55.481,-30.701,-1.892
-0.483,-0.116,1.142,-54.688,-1.038,-1.770
-0.893,-0.488,1.649,-49.988,32.898,4.517
-0.391,-0.174,2.714,-25.879,32.776,33.813
0.012,0.220,2.558,-2.197,35.583,39.063
0.042,0.039,1.614,3.235,36.621,8.911
0.056,-0.277,0.891,6.042,21.179,-12.512
0.088,-0.284,0.588,16.541,-6.836,-9.949

0.108,-0.235,2.308,94.116,47.485,41.748
0.157,-0.251,2.396,108.704,43.945,37.659
0.201,-0.214,2.385,119.751,37.048,33.875
0.255,-0.198,2.289,132.080,25.146,24.719
0.295,-0.162,2.165,148.926,6.165,12.390
0.283,-0.133,2.089,170.288,-11.414,1.404
0.243,0.008,1.931,189.941,-19.043,-5.310
0.211,0.148,1.778,207.703,-24.780,-11.230
0.205,0.138,1.658,219.055,-41.199,-13.916
0.187,0.108,1.520,219.116,-60.120,-14.221
0.190,0.062,1.391,219.482,-74.280,-13.550
0.189,-0.025,1.314,224.304,-82.153,-14.526
0.222,-0.133,1.170,228.882,-74.890,-19.409
0.240,0.004,1.144,230.713,-61.829,-24.353
0.216,0.040,1.120,230.164,-52.917,-27.344
0.198,0.078,1.042,225.525,-49.744,-28.748
0.162,-0.012,1.039,225.769,-57.495,-25.513
0.219,-0.160,0.882,223.633,-67.993,-23.865
0.264,-0.162,0.729,218.262,-77.454,-28.992
0.226,-0.085,0.718,218.872,-89.661,-37.720
0.119,-0.002,0.641,224.548,-89.844,-45.105
0.027,0.082,0.560,233.582,-79.712,-46.082
-0.009,0.013,0.488,241.394,-67.078,-41.260
0.020,-0.082,0.272,236.938,-55.664,-39.612
-0.012,-0.151,0.198,223.511,-58.105,-43.396
-0.064,-0.180,0.148,215.576,-67.505,-46.448
-0.169,-0.202,0.082,212.158,-71.655,-50.049
-0.239,-0.242,-0.072,216.370,-67.871,-52.979
-0.281,-0.295,-0.280,219.727,-62.744,-55.359
-0.344,-0.371,-0.401,215.454,-60.120,-57.068
-0.403,-0.337,-0.587,208.374,-56.824,-55.847
-0.467,-0.382,-0.720,200.623,-59.082,-54.138
-0.501,-0.390,-0.952,194.885,-63.721,-52.063
-0.594,-0.341,-1.127,184.692,-67.139,-49.316
-0.723,-0.261,-1.349,172.180,-67.871,-44.739
-0.793,-0.252,-1.606,159.485,-71.472,-41.138
-0.821,-0.257,-1.847,145.203,-86.609,-39.734
-0.800,-0.283,-2.135,127.502,-109.253,-35.828
-0.729,-0.192,-2.263,101.868,-137.878,-30.029
-0.747,-0.116,-2.407,62.988,-163.086,-24.719
-0.825,-0.254,-2.425,21.423,-178.772,-22.766
-0.954,-0.370,-2.221,-14.343,-172.852,-16.724
-0.915,-0.493,-1.955,-47.852,-133.911,-4.089
-0.774,-0.609,-1.656,-65.918,-72.998,11.536
-0.564,-0.696,-1.421,-70.984,-3.357,25.146
-0.433,-0.758,-1.128,-81.665,50.781,29.907
-0.321,-0.790,-0.865,-93.079,86.426,29.724
-0.239,-0.813,-0.639,-101.074,104.919,28.381
-0.143,-0.782,-0.501,-104.248,108.765,24.597
-0.169,-0.778,-0.361,-105.774,97.534,16.968
-0.168,-0.755,-0.314,-104.492,80.200,11.475
-0.183,-0.727,-0.328,-105.408,61.035,7.507
-0.202,-0.708,-0.325,-109.924,41.565,2.747
-0.233,-0.682,-0.344,-115.356,26.306,-1.831
-0.238,-0.644,-0.349,-119.080,16.724,-5.554
-0.240,-0.653,-0.360,-125.366,14.832,-11.169
-0.244,-0.692,-0.359,-133.301,21.484,-18.616
-0.218,-0.708,-0.340,-139.709,33.081,-27.344
-0.202,-0.730,-0.313,-142.822,48.279,-39.124
-0.187,-0.697,-0.266,-144.287,67.200,-53.772
-0.192,-0.585,-0.192,-144.958,88.745,-68.115
-0.235,-0.347,-0.086,-143.982,107.056,-77.087
-0.417,-0.152,0.004,-140.015,117.676,-77.271
-0.582,-0.057,0.044,-140.503,118.042,-62.378
-0.657,0.051,0.103,-152.710,111.084,-32.898
-0.693,0.046,0.255,-172.668,100.952,-0.305
-0.633,-0.096,0.382,-195.068,93.994,26.001
-0.499,-0.235,0.457,-207.703,91.980,41.626
-0.389,-0.391,0.560,-209.290,91.003,43.701
-0.293,-0.520,0.620,-204.163,95.276,35.583
-0.203,-0.616,0.658,-195.374,104.553,20.813
-0.169,-0.611,0.671,-183.044,116.028,4.883
-0.204,-0.458,0.699,-165.283,125.061,-3.357
-0.187,-0.256,0.725,-147.095,128.845,-3.845
-0.249,0.024,0.805,-128.357,125.854,2.686
-0.364,0.234,0.987,-107.910,113.647,26.917
-0.325,0.199,1.197,-113.525,93.933,54.871
-0.196,0.063,1.350,-142.639,81.787,74.097
-0.108,-0.064,1.508,-167.542,66.711,92.102
0.030,-0.229,1.655,-185.364,37.903,96.375
0.129,-0.433,1.836,-189.758,8.362,83.191
0.177,-0.553,1.889,-176.147,-11.047,61.401
0.187,-0.580,1.795,-145.813,-18.372,37.598
0.183,-0.611,1.615,-107.666,-12.085,13.550
0.161,-0.600,1.416,-74.646,6.226,-6.836
0.126,-0.520,1.217,-47.791,34.485,-20.630
0.089,-0.351,1.024,-27.283,62.561,-29.785
0.008,-0.184,0.929,-16.663,83.069,-37.598
-0.090,0.021,0.901,-13.611,96.191,-37.903
